Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.303,205.303,screen dark,30.857862112
0,205.303,205.303,wifi running,0.43832190499999996
7.912,205.303,197.391,audio,33.714382799999996
7.912,43.64,35.728,audio,6.1023423999999995
71.78,205.303,133.523,audio,22.805728399999996
71.78,194.223,122.44300000000001,audio,20.9132644

