Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.344,205.344,screen dark,30.864024576
0,205.344,205.344,wifi running,0.43840943999999993
8.106,205.344,197.238,audio,33.688250399999994
8.106,42.894,34.788,audio,5.941790399999999
85.712,205.344,119.63199999999999,audio,20.433145599999996
85.712,95.857,10.144999999999996,audio,1.7327659999999991

