Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.004,200.004,screen dark,29.568591360000003
0,2.623,2.623,wifi scan,0.4847304
2.623,200.004,197.381,wifi running,0.41450010000000004
2.034,200.004,197.97,audio,33.25896
2.034,2.623,0.5890000000000004,audio,0.09895200000000008
3.826,200.004,196.178,audio,32.957904
3.826,14.887,11.061,audio,1.8582480000000001
16.74,200.004,183.26399999999998,audio,30.788352
16.74,28.082,11.342000000000002,audio,1.9054560000000005
29.701999999999998,200.004,170.302,audio,28.610736
29.701999999999998,40.682,10.980000000000004,audio,1.8446400000000007
42.265,200.004,157.73899999999998,audio,26.500151999999996
42.265,52.602,10.336999999999996,audio,1.7366159999999995
54.214,200.004,145.79,audio,24.49272
54.214,66.142,11.927999999999997,audio,2.0039039999999995
68.081,200.004,131.923,audio,22.163064000000002

