Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.292,200.292,screen dark,29.611169280000006
0,0.368,0.368,wifi running,0.0007728000000000001
0.368,2.541,2.173,wifi scan,0.4015704
2.541,200.292,197.751,wifi running,0.41527710000000007
2.101,200.292,198.191,audio,33.296088000000005
2.101,2.541,0.43999999999999995,audio,0.07392
4.4879999999999995,200.292,195.804,audio,32.895072
4.4879999999999995,15.449,10.961,audio,1.8414480000000002
16.856,200.292,183.436,audio,30.817248000000003
16.856,27.426,10.569999999999997,audio,1.7757599999999996
29.085,200.292,171.207,audio,28.762776000000002
29.085,40.827,11.741999999999997,audio,1.9726559999999997
42.485,200.292,157.80700000000002,audio,26.511576000000005
42.485,52.756,10.271,audio,1.7255280000000002
54.708,200.292,145.584,audio,24.458112000000003
54.708,66.527,11.819000000000003,audio,1.9855920000000005
68.435,200.292,131.857,audio,22.151976

