Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.39,200.39,screen dark,29.625657600000004
0,0.24,0.24,wifi running,0.0005040000000000001
0.24,2.073,1.833,wifi scan,0.3387384
2.073,200.39,198.31699999999998,wifi running,0.4164657
2.073,200.39,198.31699999999998,audio,33.317256
2.073,15.102,13.029,audio,2.188872
16.599,200.39,183.791,audio,30.876888
16.599,26.624,10.024999999999999,audio,1.6842
29.137,200.39,171.253,audio,28.770504
29.137,39.43,10.293,audio,1.7292239999999999
41.74,200.39,158.64999999999998,audio,26.6532
41.74,52.774,11.033999999999999,audio,1.853712
54.403,200.39,145.987,audio,24.525816
54.403,66.475,12.071999999999996,audio,2.0280959999999992
68.187,200.39,132.20299999999997,audio,22.210103999999998

