Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.192,200.192,screen dark,29.596385280000007
0,0.295,0.295,wifi running,0.0006195
0.295,2.9,2.605,wifi scan,0.481404
2.9,200.192,197.292,wifi running,0.41431320000000005
1.791,200.192,198.401,audio,33.331368000000005
1.791,2.9,1.109,audio,0.186312
4.518,200.192,195.674,audio,32.873232
4.518,15.459,10.940999999999999,audio,1.838088
17.147,200.192,183.04500000000002,audio,30.751560000000005
17.147,27.363,10.216000000000001,audio,1.7162880000000003
28.506,200.192,171.686,audio,28.843248000000003
28.506,40.76,12.253999999999998,audio,2.0586719999999996
42.485,200.192,157.707,audio,26.494776
42.485,52.8,10.314999999999998,audio,1.7329199999999998
54.405,200.192,145.787,audio,24.492216000000003
54.405,65.719,11.313999999999993,audio,1.9007519999999989
67.381,200.192,132.811,audio,22.312248000000004
67.381,78.581,11.200000000000003,audio,1.8816000000000006
80.325,200.192,119.867,audio,20.137656000000003

