Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.534,200.534,screen dark,29.646946560000004
0,0.273,0.273,wifi running,0.0005733000000000001
0.273,2.879,2.606,wifi scan,0.48158879999999993
2.879,200.534,197.655,wifi running,0.41507550000000004
3.475,200.534,197.059,audio,33.105912000000004
3.475,15.369,11.894,audio,1.9981920000000002
17.071,200.534,183.463,audio,30.821784
17.071,27.582,10.511,audio,1.765848
29.091,200.534,171.44299999999998,audio,28.802424
29.091,40.284,11.192999999999998,audio,1.8804239999999997
41.108,200.534,159.426,audio,26.783568
41.108,53.483,12.375,audio,2.079
54.448,200.534,146.08599999999998,audio,24.542448
54.448,66.422,11.973999999999997,audio,2.0116319999999996
68.321,200.534,132.213,audio,22.211784

