Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.305,200.305,screen dark,29.613091200000007
0,0.441,0.441,wifi running,0.0009261000000000001
0.441,2.336,1.8949999999999998,wifi scan,0.35019599999999995
2.336,200.305,197.969,wifi running,0.4157349000000001
2.006,200.305,198.299,audio,33.314232000000004
2.006,2.336,0.33000000000000007,audio,0.05544000000000002
3.312,200.305,196.993,audio,33.094824
3.312,14.565,11.253,audio,1.8905040000000002
17.133,200.305,183.172,audio,30.772896000000003
17.133,27.343,10.21,audio,1.7152800000000004
29.567,200.305,170.738,audio,28.683984000000002
29.567,40.429,10.862000000000002,audio,1.8248160000000004
42.087,200.305,158.21800000000002,audio,26.580624000000004
42.087,65.689,23.60199999999999,audio,3.9651359999999984
67.268,200.305,133.037,audio,22.350216000000003
67.268,78.469,11.200999999999993,audio,1.881767999999999
80.31700000000001,200.305,119.988,audio,20.157984000000003

