Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.168,200.168,screen dark,29.592837120000006
0,0.383,0.383,wifi running,0.0008043000000000001
0.383,2.8289999999999997,2.4459999999999997,wifi scan,0.45202079999999994
2.8289999999999997,200.168,197.339,wifi running,0.41441190000000006
2.129,200.168,198.03900000000002,audio,33.270552
2.129,2.8289999999999997,0.6999999999999997,audio,0.11759999999999997
4.437,200.168,195.731,audio,32.882808000000004
4.437,14.721,10.283999999999999,audio,1.727712
16.528,200.168,183.64000000000001,audio,30.851520000000004
16.528,27.37,10.842000000000002,audio,1.8214560000000004
28.968,200.168,171.20000000000002,audio,28.761600000000005
28.968,39.566,10.598000000000003,audio,1.7804640000000005
41.396,200.168,158.772,audio,26.673696
41.396,52.549,11.152999999999999,audio,1.8737039999999998
53.429,200.168,146.739,audio,24.652152
53.429,64.861,11.432000000000002,audio,1.9205760000000005
66.607,200.168,133.561,audio,22.438248
66.607,78.43,11.823000000000008,audio,1.9862640000000014
80.191,200.168,119.977,audio,20.156136000000004

