Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.401,200.401,screen dark,29.627283840000008
0,0.407,0.407,wifi running,0.0008547
0.407,3.03,2.6229999999999998,wifi scan,0.48473039999999995
3.03,200.401,197.371,wifi running,0.4144791000000001
2.252,200.401,198.149,audio,33.289032
2.252,2.836,0.5840000000000001,audio,0.09811200000000002
4.424,200.401,195.977,audio,32.924136000000004
4.424,14.816,10.392,audio,1.745856
15.975999999999999,200.401,184.425,audio,30.983400000000003
15.975999999999999,28.177,12.201,audio,2.0497680000000003
28.999,200.401,171.40200000000002,audio,28.795536000000006
28.999,40.998,11.998999999999999,audio,2.015832
42.02,200.401,158.381,audio,26.608008
42.02,66.048,24.028,audio,4.036704
67.607,200.401,132.794,audio,22.309392000000003
67.607,78.977,11.370000000000005,audio,1.910160000000001
80.816,200.401,119.58500000000001,audio,20.090280000000003

