Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.324,200.324,screen dark,29.615900160000006
0,3.168,3.168,wifi scan,0.5854464
3.168,200.324,197.156,wifi running,0.41402760000000005
3.168,200.324,197.156,audio,33.122208
3.168,15.551,12.383,audio,2.080344
16.441,200.324,183.883,audio,30.892344000000005
16.441,27.859,11.418000000000003,audio,1.9182240000000006
28.86,200.324,171.464,audio,28.805952
28.86,39.874,11.014000000000003,audio,1.8503520000000007
42.288,200.324,158.036,audio,26.550048
42.288,66.109,23.820999999999998,audio,4.0019279999999995
67.985,200.324,132.339,audio,22.232952

