Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.008,200.008,screen dark,29.569182720000008
0,0.394,0.394,wifi running,0.0008274000000000002
0.394,2.591,2.197,wifi scan,0.4060056
2.591,200.008,197.417,wifi running,0.41457570000000005
2.05,200.008,197.958,audio,33.256944000000004
2.05,2.591,0.5410000000000004,audio,0.09088800000000007
3.714,200.008,196.294,audio,32.977392
3.714,14.724,11.01,audio,1.84968
17.091,200.008,182.917,audio,30.730056
17.091,26.742,9.651,audio,1.6213680000000001
28.395,200.008,171.613,audio,28.830984
28.395,40.691,12.296000000000003,audio,2.0657280000000005
42.31,200.008,157.698,audio,26.493264000000003
42.31,53.331,11.021,audio,1.8515280000000003
55.01,200.008,144.99800000000002,audio,24.359664000000006
55.01,66.271,11.261000000000003,audio,1.8918480000000006
67.815,200.008,132.193,audio,22.208424000000004

