Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.267,205.267,screen dark,29.111130153599998
0,205.267,205.267,wifi running,0.4135103715
3.746,205.267,201.521,audio,32.47712436
3.746,13.971,10.225,audio,1.647861
19.069,205.267,186.198,audio,30.00766968
19.069,82.029,62.959999999999994,audio,10.1466336
83.213,205.267,122.054,audio,19.67022264
83.213,128.648,45.435,audio,7.3223046

