Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.239,205.239,screen dark,28.334147001600005
0,20.055,20.055,wifi running,0.039327855
20.055,22.039,1.9840000000000018,wifi scan,0.3423749120000003
22.039,205.239,183.2,wifi running,0.3592552
1.838,205.239,203.401,audio,31.909548880000006
1.838,2.044,0.20599999999999996,audio,0.03231728
20.055,205.239,185.184,audio,29.051665920000005
20.055,30.278,10.222999999999999,audio,1.60378424
32.28,205.239,172.959,audio,27.133807920000002
32.28,57.578,25.298000000000002,audio,3.9687502400000008

