Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.256,205.256,screen dark,28.336493926400003
0,20.164,20.164,wifi running,0.039541604
20.164,22.527,2.3629999999999995,wifi scan,0.40777818399999993
22.527,205.256,182.72899999999998,wifi running,0.35833156899999996
1.558,205.256,203.698,audio,31.956142240000005
1.558,1.669,0.11099999999999999,audio,0.01741368
20.164,205.256,185.09199999999998,audio,29.03723296
20.164,30.369,10.204999999999998,audio,1.6009604
32.453,205.256,172.803,audio,27.109334640000004
32.453,57.768,25.314999999999998,audio,3.9714172000000003

