Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.497,200.497,screen dark,28.893382073600005
0,200.497,200.497,wifi running,0.4104173590000001
1.861,200.497,198.63600000000002,audio,32.528631360000006
1.861,40.455,38.594,audio,6.320153440000001

