Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.35399999999998,200.35399999999998,screen dark,29.620335360000002
0,200.35399999999998,200.35399999999998,wifi running,0.42074340000000005
14.304,200.35399999999998,186.04999999999998,audio,31.2564
14.304,39.867,25.562999999999995,audio,4.2945839999999995
66.306,200.35399999999998,134.048,audio,22.520064
66.306,94.753,28.447000000000003,audio,4.779096000000001
94.83,200.35399999999998,105.52399999999999,audio,17.728032
94.83,123.313,28.483000000000004,audio,4.785144000000001
123.392,200.35399999999998,76.96199999999999,audio,12.929616
123.392,151.872,28.480000000000018,audio,4.784640000000003

