Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.268,200.268,screen dark,29.607621120000005
0,200.268,200.268,wifi running,0.42056280000000007
40.574,200.268,159.69400000000002,audio,26.828592000000004
40.574,66.239,25.665000000000006,audio,4.311720000000001
66.837,200.268,133.43099999999998,audio,22.416407999999997
66.837,95.319,28.482,audio,4.784976
95.382,200.268,104.886,audio,17.620848
95.382,123.643,28.260999999999996,audio,4.747847999999999
123.926,200.268,76.342,audio,12.825456
123.926,152.398,28.471999999999994,audio,4.783295999999999

