Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.25,200.25,screen dark,29.604960000000005
0,200.25,200.25,wifi running,0.42052500000000004
26.674,200.25,173.576,audio,29.160768
26.674,40.981,14.307000000000002,audio,2.4035760000000006
79.002,200.25,121.248,audio,20.369664000000004
79.002,107.459,28.457000000000008,audio,4.780776000000001
107.469,200.25,92.781,audio,15.587208000000002
107.469,136.019,28.55000000000001,audio,4.796400000000002
136.096,200.25,64.154,audio,10.777872
136.096,164.09199999999998,27.99599999999998,audio,4.703327999999997

