Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,199.721,199.721,screen dark,28.781553644800002
0,1.426,1.426,wifi running,0.0029190220000000003
1.426,3.973,2.5469999999999997,wifi scan,0.4588063919999999
3.973,199.721,195.748,wifi running,0.400696156
3.973,199.721,195.748,audio,32.055692480000005
3.973,15.172,11.199000000000002,audio,1.8339482400000005
16.91,199.721,182.811,audio,29.937129360000004
16.91,28.071,11.161000000000001,audio,1.8277253600000003
29.289,199.721,170.43200000000002,audio,27.909944320000005
29.289,40.075,10.786000000000001,audio,1.7663153600000003
41.893,199.721,157.828,audio,25.845913280000005
41.893,53.552,11.658999999999999,audio,1.9092778400000001
55.259,199.721,144.462,audio,23.65709712
55.259,78.592,23.333,audio,3.82101208
80.773,199.721,118.94800000000001,audio,19.478924480000003

