Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.332,200.332,screen dark,28.869604121600002
0,3.058,3.058,wifi scan,0.550855888
3.058,200.332,197.274,wifi running,0.403819878
3.058,200.332,197.274,audio,32.30559024
3.058,15.548,12.49,audio,2.0453624
17.196,200.332,183.136,audio,29.990351360000002
17.196,28.187,10.991,audio,1.7998861600000002
29.889,200.332,170.44299999999998,audio,27.91174568
29.889,40.187,10.297999999999998,audio,1.6864004799999999
41.886,200.332,158.446,audio,25.947116960000002
41.886,53.488,11.601999999999997,audio,1.8999435199999997
55.333,200.332,144.999,audio,23.74503624
55.333,66.569,11.236000000000004,audio,1.8400073600000009
68.506,200.332,131.826,audio,21.58782576

