Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.475,200.475,screen dark,28.89021168
0,1.58,1.58,wifi running,0.0032342600000000005
1.58,3.841,2.261,wifi scan,0.407287496
3.841,200.475,196.634,wifi running,0.40250979800000003
3.841,200.475,196.634,audio,32.20078384
3.841,15.204,11.363,audio,1.86080488
16.906,200.475,183.569,audio,30.06125944
16.906,28.044,11.138000000000002,audio,1.8239588800000004
29.75,200.475,170.725,audio,27.957926
29.75,40.065,10.314999999999998,audio,1.6891843999999998
41.923,200.475,158.552,audio,25.96447552
41.923,53.002,11.079,audio,1.8142970400000002
54.748,200.475,145.727,audio,23.864253520000002
54.748,78.564,23.815999999999995,audio,3.90010816
80.444,200.475,120.03099999999999,audio,19.656276560000002

