Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.186,200.186,screen dark,28.8485642368
0,1.884,1.884,wifi running,0.003856548
1.884,4.579,2.695,wifi scan,0.48546651999999996
4.579,200.186,195.607,wifi running,0.40040752900000004
3.077,200.186,197.109,audio,32.27856984
3.077,15.132,12.055,audio,1.9741268
16.857,200.186,183.329,audio,30.021957040000004
16.857,27.95,11.093,audio,1.81658968
29.628,200.186,170.558,audio,27.93057808
29.628,40.569,10.941000000000003,audio,1.7916981600000006
42.276,200.186,157.91,audio,25.8593416
42.276,52.569,10.293,audio,1.68558168
54.273,200.186,145.913,audio,23.894712880000004
54.273,65.129,10.856000000000002,audio,1.7777785600000005
66.938,200.186,133.248,audio,21.82069248
66.938,78.77,11.831999999999994,audio,1.9376083199999992
80.621,200.186,119.56500000000001,audio,19.579964400000005

