Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.403,200.403,screen dark,28.8798358464
0,1.722,1.722,wifi running,0.0035249340000000004
1.722,4.449,2.727,wifi scan,0.49123087199999993
4.449,200.403,195.95399999999998,wifi running,0.401117838
4.109,200.403,196.29399999999998,audio,32.14510544
4.109,14.466,10.357,audio,1.69606232
16.849,200.403,183.554,audio,30.058803040000004
16.849,27.45,10.600999999999999,audio,1.73601976
29.088,200.403,171.315,audio,28.0545444
29.088,40.13,11.042000000000002,audio,1.8082379200000005
41.849,200.403,158.554,audio,25.964803040000003
41.849,53.49,11.641000000000005,audio,1.906330160000001
54.583,200.403,145.82,audio,23.879483200000003
54.583,64.603,10.019999999999996,audio,1.6408751999999995
67.209,200.403,133.194,audio,21.81184944
67.209,79.21000000000001,12.001000000000005,audio,1.965283760000001
81.135,200.403,119.26799999999999,audio,19.53132768

