Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.382,200.382,screen dark,28.876809561600002
0,1.938,1.938,wifi running,0.003967086
1.938,3.931,1.993,wifi scan,0.359011048
3.931,200.382,196.451,wifi running,0.402135197
3.931,200.382,196.451,audio,32.17081576
3.931,15.372,11.440999999999999,audio,1.87357816
16.494,200.382,183.888,audio,30.113498880000005
16.494,26.44,9.946000000000002,audio,1.6287569600000005
29.129,200.382,171.25300000000001,audio,28.044391280000006
29.129,40.55,11.420999999999996,audio,1.8703029599999994
42.333,200.382,158.049,audio,25.882104240000004
42.333,52.57,10.237000000000002,audio,1.6764111200000005
54.329,200.382,146.053,audio,23.917639280000003
54.329,65.951,11.621999999999993,audio,1.903218719999999
67.734,200.382,132.64800000000002,audio,21.722436480000006
67.734,78.851,11.117000000000004,audio,1.8205199200000008
80.538,200.382,119.84400000000001,audio,19.625653440000004

