Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.523,200.523,screen dark,28.897128902400002
0,2.03,2.03,wifi running,0.00415541
2.03,4.5120000000000005,2.4820000000000007,wifi scan,0.4470975520000001
4.5120000000000005,200.523,196.011,wifi running,0.401234517
3.095,200.523,197.428,audio,32.330809280000004
3.095,15.368,12.273,audio,2.00982648
17.296,200.523,183.227,audio,30.005253520000004
17.296,27.407,10.111,audio,1.6557773600000003
29.074,200.523,171.44899999999998,audio,28.07648824
29.074,40.587,11.513000000000002,audio,1.8853688800000004
42.326,200.523,158.197,audio,25.906340720000003
42.326,52.567,10.241,audio,1.67706616
53.283,200.523,147.24,audio,24.112022400000004
53.283,65.307,12.024000000000001,audio,1.9690502400000003
67.012,200.523,133.511,audio,21.86376136
67.012,79.007,11.995000000000005,audio,1.9643012000000009
80.937,200.523,119.586,audio,19.583403360000002

