Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.285,200.285,screen dark,28.862831008
0,1.958,1.958,wifi running,0.0040080260000000005
1.958,3.987,2.029,wifi scan,0.36549594399999996
3.987,200.285,196.298,wifi running,0.40182200600000006
3.987,200.285,196.298,audio,32.14576048000001
3.987,15.483,11.496,audio,1.8825849600000002
16.999,200.285,183.286,audio,30.014915360000003
16.999,27.031,10.032,audio,1.6428403200000001
29.161,200.285,171.124,audio,28.02326624
29.161,40.822,11.661000000000001,audio,1.9096053600000005
42.525,200.285,157.76,audio,25.834777600000002
42.525,53.302,10.777000000000001,audio,1.7648415200000003
55.021,200.285,145.264,audio,23.788432640000003
55.021,78.503,23.482,audio,3.8454123200000003
80.34100000000001,200.285,119.94399999999999,audio,19.64202944
80.34100000000001,117.273,36.93199999999999,audio,6.0479843199999985
119.50399999999999,200.285,80.781,audio,13.228696560000003

