Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.451,200.451,screen dark,28.8867530688
0,2.046,2.046,wifi running,0.0041881620000000005
2.046,3.964,1.9180000000000001,wifi scan,0.345500848
3.964,200.451,196.487,wifi running,0.402208889
3.964,200.451,196.487,audio,32.17671112
3.964,15.543,11.578999999999999,audio,1.89617704
17.301,200.451,183.15,audio,29.992644000000006
17.301,27.603,10.302000000000003,audio,1.6870555200000006
29.281,200.451,171.17,audio,28.0307992
29.281,40.223,10.942,audio,1.79186192
41.14,200.451,159.31099999999998,audio,26.08876936
41.14,53.362,12.222000000000001,audio,2.0014747200000005
55.061,200.451,145.39,audio,23.8090664
55.061,65.342,10.280999999999999,audio,1.68361656
66.434,200.451,134.017,audio,21.94662392
66.434,78.80199999999999,12.367999999999995,audio,2.0253836799999996
80.52199999999999,200.451,119.929,audio,19.639573040000002

