Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.502,200.502,screen dark,28.8941026176
0,1.812,1.812,wifi running,0.0037091640000000005
1.812,4.611,2.7989999999999995,wifi scan,0.5042006639999999
4.611,200.502,195.89100000000002,wifi running,0.4009888770000001
2.996,200.502,197.506,audio,32.34358256
2.996,14.88,11.884,audio,1.9461238400000003
16.897,200.502,183.60500000000002,audio,30.067154800000004
16.897,28.053,11.156000000000002,audio,1.8269065600000005
29.778,200.502,170.72400000000002,audio,27.957762240000005
29.778,40.793,11.015,audio,1.8038164000000003
41.925,200.502,158.577,audio,25.968569520000003
41.925,51.943,10.018,audio,1.6405476800000003
54.458,200.502,146.044,audio,23.916165440000004
54.458,65.294,10.835999999999999,audio,1.77450336
66.98,200.502,133.522,audio,21.86556272
66.98,79.113,12.132999999999996,audio,1.9869000799999994
81.013,200.502,119.489,audio,19.567518640000003

