Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,199.695,199.695,screen dark,28.777806816000002
0,1.9769999999999999,1.9769999999999999,wifi running,0.004046919
1.9769999999999999,3.9050000000000002,1.9280000000000004,wifi scan,0.34730220800000006
3.9050000000000002,199.695,195.79,wifi running,0.40078213
3.9050000000000002,199.695,195.79,audio,32.0625704
3.9050000000000002,15.243,11.338000000000001,audio,1.8567108800000003
17.029,199.695,182.666,audio,29.913384160000003
17.029,27.523,10.494,audio,1.7184974400000002
29.129,199.695,170.566,audio,27.931888160000003
29.129,40.844,11.715,audio,1.9184484000000002
42.606,199.695,157.089,audio,25.724894640000002
42.606,52.829,10.222999999999999,audio,1.67411848
55.141,199.695,144.554,audio,23.672163040000004
55.141,65.463,10.321999999999996,audio,1.6903307199999995
67.143,199.695,132.552,audio,21.70671552
67.143,78.743,11.599999999999994,audio,1.8996159999999993
80.468,199.695,119.22699999999999,audio,19.52461352
80.468,95.923,15.454999999999998,audio,2.5309108
97.72399999999999,199.695,101.971,audio,16.69877096

