Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.38400000000001,200.38400000000001,screen dark,28.877097779200003
0,2.027,2.027,wifi running,0.004149269000000001
2.027,4.156,2.1289999999999996,wifi scan,0.3835095439999999
4.156,200.38400000000001,196.228,wifi running,0.40167871600000005
4.156,200.38400000000001,196.228,audio,32.134297280000006
4.156,15.116,10.96,audio,1.7948096000000002
16.855,200.38400000000001,183.52900000000002,audio,30.054709040000006
16.855,27.14,10.285,audio,1.6842716000000002
29.224,200.38400000000001,171.16000000000003,audio,28.029161600000005
29.224,39.471,10.246999999999996,audio,1.6780487199999996
41.754,200.38400000000001,158.63000000000002,audio,25.977248800000005
41.754,53.536,11.782000000000004,audio,1.9294203200000009
55.216,200.38400000000001,145.168,audio,23.772711680000004
55.216,79.096,23.880000000000003,audio,3.9105888000000006
80.965,200.38400000000001,119.41900000000001,audio,19.556055440000005

