Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.337,200.337,screen dark,29.737703740799997
0,0.345,0.345,wifi running,0.0007274324999999998
0.345,2.599,2.2540000000000004,wifi scan,0.418225192
2.599,200.337,197.738,wifi running,0.4169305729999999
1.5659999999999998,200.337,198.771,audio,33.528692279999994
1.5659999999999998,2.599,1.0330000000000004,audio,0.17424644000000006
4.287,200.337,196.04999999999998,audio,33.069714
4.287,14.661,10.373999999999999,audio,1.7498863199999997
17.238,200.337,183.099,audio,30.885139319999997
17.238,28.181,10.943000000000001,audio,1.8458652400000002
29.808,200.337,170.529,audio,28.76483172
29.808,40.261,10.453000000000003,audio,1.7632120400000004
41.998,200.337,158.339,audio,26.70862252
41.998,53.54,11.542000000000002,audio,1.9469045600000003
54.778,200.337,145.559,audio,24.55289212
54.778,64.805,10.027000000000008,audio,1.6913543600000014
67.218,200.337,133.11899999999997,audio,22.454512919999996
67.218,78.901,11.682999999999993,audio,1.9706884399999987
80.501,200.337,119.83599999999998,audio,20.213936479999997

