Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.376,200.376,screen dark,29.7434928384
0,0.597,0.597,wifi running,0.0012587744999999998
0.597,3.427,2.83,wifi scan,0.5251008399999999
3.427,200.376,196.949,wifi running,0.41526696649999995
3.427,200.376,196.949,audio,33.22135732
3.427,15.522,12.095,audio,2.0401846
17.16,200.376,183.216,audio,30.90487488
17.16,27.462,10.302,audio,1.7377413599999998
29.02,200.376,171.356,audio,28.904330079999998
29.02,40.761,11.741000000000003,audio,1.9804718800000005
42.441,200.376,157.935,audio,26.6404758
42.441,52.742,10.300999999999995,audio,1.737572679999999
54.36,200.376,146.01600000000002,audio,24.629978880000003
54.36,66.382,12.022000000000006,audio,2.027870960000001
68.247,200.376,132.12900000000002,audio,22.287519720000002

