Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.209,200.209,screen dark,29.7187036256
0,0.439,0.439,wifi running,0.0009256314999999998
0.439,2.814,2.375,wifi scan,0.4406764999999999
2.814,200.209,197.395,wifi running,0.4162073575
2.07,200.209,198.139,audio,33.42208652
2.07,2.814,0.7440000000000002,audio,0.12549792000000004
4.2620000000000005,200.209,195.947,audio,33.05233996
4.2620000000000005,14.288,10.026,audio,1.69118568
16.382,200.209,183.827,audio,31.00793836
16.382,27.954,11.572,audio,1.9519649599999997
29.913,200.209,170.296,audio,28.725529279999996
29.913,40.615,10.702000000000002,audio,1.8052133600000002
42.274,200.209,157.935,audio,26.6404758
42.274,52.536,10.262,audio,1.73099416
54.213,200.209,145.996,audio,24.62660528
54.213,66.194,11.981000000000002,audio,2.0209550800000002
67.962,200.209,132.247,audio,22.30742396

