Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.23,200.23,screen dark,29.721820832
0,0.252,0.252,wifi running,0.000531342
0.252,2.114,1.8619999999999999,wifi scan,0.34549037599999993
2.114,200.23,198.11599999999999,wifi running,0.41772758599999993
2.024,200.23,198.206,audio,33.43338808
2.024,2.114,0.08999999999999986,audio,0.015181199999999976
4.219,200.23,196.011,audio,33.06313548
4.219,15.541,11.322,audio,1.90979496
16.301,200.23,183.929,audio,31.02514372
16.301,28.22,11.919,audio,2.01049692
29.818,200.23,170.41199999999998,audio,28.745096159999996
29.818,40.22,10.401999999999997,audio,1.7546093599999995
41.799,200.23,158.43099999999998,audio,26.724141079999995
41.799,53.522,11.722999999999999,audio,1.9774356399999997
55.141,200.23,145.089,audio,24.47361252
55.141,66.501,11.360000000000007,audio,1.9162048000000012
68.348,200.23,131.882,audio,22.24585576

