Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.382,200.382,screen dark,29.7443834688
0,0.31,0.31,wifi running,0.0006536349999999998
0.31,3.135,2.8249999999999997,wifi scan,0.5241730999999998
3.135,200.382,197.247,wifi running,0.4158952995
2.01,200.382,198.372,audio,33.46138896
2.01,15.214,13.204,audio,2.2272507200000002
17.338,200.382,183.044,audio,30.875861920000002
17.338,28.016,10.677999999999997,audio,1.8011650399999994
29.654,200.382,170.728,audio,28.79839904
29.654,40.076,10.422,audio,1.75798296
41.643,200.382,158.739,audio,26.77609452
41.643,53.415,11.771999999999998,audio,1.9857009599999997
54.147,200.382,146.235,audio,24.666919800000002
54.147,66.335,12.187999999999995,audio,2.055871839999999
68.054,200.382,132.328,audio,22.32108704

