Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.174,200.174,screen dark,29.7135082816
0,1.6440000000000001,1.6440000000000001,wifi scan,0.30504091199999994
1.6440000000000001,200.174,198.53,wifi running,0.41860050499999996
1.6440000000000001,200.174,198.53,audio,33.4880404
1.6440000000000001,15.62,13.975999999999999,audio,2.3574716799999997
17.283,200.174,182.89100000000002,audio,30.850053880000004
17.283,27.386,10.102999999999998,audio,1.7041740399999996
29.043,200.174,171.131,audio,28.86637708
29.043,40.625,11.582,audio,1.95365176
42.323,200.174,157.851,audio,26.62630668
42.323,52.629,10.305999999999997,audio,1.7384160799999995
53.789,200.174,146.385,audio,24.6922218
53.789,65.761,11.971999999999994,audio,2.019436959999999
67.703,200.174,132.471,audio,22.34520828

