Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.178,200.178,screen dark,29.7141020352
0,0.426,0.426,wifi running,0.0008982209999999998
0.426,2.912,2.4859999999999998,wifi scan,0.46127232799999984
2.912,200.178,197.266,wifi running,0.41593536099999995
2.233,200.178,197.945,audio,33.3893626
2.233,2.912,0.6789999999999998,audio,0.11453371999999996
4.572,200.178,195.606,audio,32.99482008
4.572,14.794,10.222000000000001,audio,1.72424696
15.645,200.178,184.533,audio,31.127026439999998
15.645,27.554,11.908999999999999,audio,2.0088101199999997
29.19,200.178,170.988,audio,28.84225584
29.19,40.874,11.684000000000001,audio,1.9708571200000002
42.51,200.178,157.668,audio,26.59543824
42.51,52.832,10.322000000000003,audio,1.7411149600000004
55.152,200.178,145.026,audio,24.462985680000003
55.152,65.791,10.638999999999996,audio,1.7945865199999993
67.491,200.178,132.687,audio,22.381643160000003
67.491,78.572,11.081000000000003,audio,1.8691430800000004
80.17099999999999,200.178,120.007,audio,20.24278076

