Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.151,200.151,screen dark,29.7100941984
0,0.293,0.293,wifi running,0.0006177904999999999
0.293,2.157,1.864,wifi scan,0.34586147199999995
2.157,200.151,197.994,wifi running,0.41747034899999996
2.157,200.151,197.994,audio,33.39762792
2.157,15.703,13.546,audio,2.2849392799999997
16.979,200.151,183.17200000000003,audio,30.897452960000003
16.979,27.383,10.404,audio,1.75494672
29.005,200.151,171.14600000000002,audio,28.868907280000002
29.005,40.662,11.657,audio,1.96630276
42.29,200.151,157.86100000000002,audio,26.627993480000004
42.29,52.741,10.451,audio,1.7628746800000001
54.42,200.151,145.731,audio,24.58190508
54.42,65.981,11.560999999999993,audio,1.9501094799999987
67.621,200.151,132.53000000000003,audio,22.355160400000006
67.621,78.362,10.741,audio,1.81179188
79.925,200.151,120.22600000000001,audio,20.27972168

