Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.547,205.547,screen dark,29.1508399776
0,33.212,33.212,wifi running,0.066905574
33.212,35.708,2.495999999999995,wifi scan,0.4424808959999991
35.708,205.547,169.839,wifi running,0.34214066549999994
0,205.547,205.547,audio,33.12595452
0,0.38,0.38,audio,0.0612408
33.212,205.547,172.33499999999998,audio,27.773508599999996
33.212,43.598,10.385999999999996,audio,1.6738077599999992
45.676,205.547,159.87099999999998,audio,25.764810359999995
45.676,70.989,25.313000000000002,audio,4.07944308

