Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.315,205.315,screen dark,28.344639136000005
0,205.315,205.315,wifi running,0.402622715
3.735,205.315,201.57999999999998,audio,31.6238704
3.735,13.959,10.224,audio,1.6039411200000002

