Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.122,205.122,screen dark,28.317994636800005
0,205.122,205.122,wifi running,0.40224424200000003
0,205.122,205.122,audio,32.17953936000001
0,0.405,0.405,audio,0.0635364
3.419,205.122,201.703,audio,31.643166640000004
3.419,13.642,10.222999999999999,audio,1.60378424

