Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,205.172,205.172,screen dark,28.324897356800005
0,205.172,205.172,wifi running,0.402342292
3.137,205.172,202.035,audio,31.695250800000004
3.137,13.339,10.202,audio,1.60048976
33.178,205.172,171.994,audio,26.982418720000002
33.178,68.089,34.911,audio,5.476837680000001

