Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,66.209,66.209,screen medium,29.7129505959
0,66.209,66.209,wifi running,0.1427134995
0.0,7.059906999995292,7.059906999995292,core 0 cpu_idle start,0.059044402609340615
7.059906999995292,7.145226999993611,0.08531999999831896,core 0 cpu_idle,0.0007135601687859408
7.145226999993611,7.145324999997683,9.800000407267362e-05,core 0 cpu_frequency,4.22478017557296e-05
7.145324999997683,7.26881599999615,0.12349099999846658,core 0 cpu_idle,0.0010327972199271752
7.26881599999615,7.269105999999738,0.0002900000035879202,core 0 cpu_frequency,0.00012501900154675242
7.269105999999738,11.211015999993833,3.9419099999940954,core 0 cpu_idle,0.03296753357935061
11.211015999993833,11.2111339999974,0.00011800000356743112,core 0 cpu_frequency,5.0869801537919564e-05
11.2111339999974,24.986355999993975,13.775221999996575,core 0 cpu_idle,0.11520686516145133
24.986355999993975,24.986542999999074,0.00018700000509852543,core 0 cpu_frequency,5.1594049406703556e-05
24.986542999999074,39.588363999995636,14.601820999996562,core 0 cpu_idle,0.12211999364211122
39.588363999995636,39.588560999996844,0.00019700000120792538,core 0 cpu_frequency,5.435308833327144e-05
39.588560999996844,71.30799999999726,31.71943900000042,core 0 cpu_idle,0.26528045296626346
0.0,7.061071999996784,7.061071999996784,core 1 cpu_idle start,0.059054145900453096
7.061071999996784,7.14524099999835,0.08416900000156602,core 1 cpu_idle,0.000703933964473097
7.14524099999835,7.145324999997683,8.399999933317304e-05,core 1 cpu_frequency,3.62123997125309e-05
7.145324999997683,7.268827999992936,0.12350299999525305,core 1 cpu_idle,0.0010328975799802995
7.268827999992936,7.389692999997351,0.12086500000441447,core 1 cpu_frequency,0.052104901501903084
7.389692999997351,11.21103199999925,3.821339000001899,core 1 cpu_idle,0.031959157312275874
11.21103199999925,11.211123999994015,9.199999476550147e-05,core 1 cpu_frequency,3.9661197743407686e-05
11.211123999994015,24.986380999995163,13.775257000001147,core 1 cpu_idle,0.11520715787838957
24.986380999995163,24.98641399999906,3.300000389572233e-05,core 1 cpu_frequency,9.104833074845373e-06
24.98641399999906,39.58838899999682,14.601974999997765,core 1 cpu_idle,0.1221212815964813
39.58838899999682,39.62629699999525,0.0379079999984242,core 1 cpu_frequency,0.01045896883156523
39.62629699999525,71.30799999999726,31.681703000002017,core 1 cpu_idle,0.2649648539680368
0.0,7.059843999995792,7.059843999995792,core 2 cpu_idle start,0.0590438757189248
7.059843999995792,7.145246999993105,0.0854029999973136,core 2 cpu_idle,0.0007142543259975326
7.145246999993105,7.145769999995537,0.0005230000024312176,core 2 cpu_frequency,0.00022546530104809793
7.145769999995537,7.268833999994968,0.12306399999943096,core 2 cpu_idle,0.0010292260737552407
7.268833999994968,7.268889999999374,5.60000044060871e-05,core 2 cpu_frequency,2.414160189946415e-05
7.268889999999374,11.211037999994005,3.9421479999946314,core 2 cpu_idle,0.0329695240542751
11.211037999994005,11.211670999997295,0.0006330000032903627,core 2 cpu_frequency,0.0002728863014184754
11.211670999997295,24.986391999998887,13.774721000001591,core 2 cpu_idle,0.11520267512815328
24.986391999998887,24.989465999999084,0.0030740000001969747,core 2 cpu_frequency,0.000848128896054346
24.989465999999084,39.58839899999293,14.598932999993849,core 2 cpu_idle,0.12209584031616853
39.58839899999293,39.58972199999698,0.0013230000040493906,core 2 cpu_frequency,0.00036502099311724304
39.58972199999698,71.30799999999726,31.718278000000282,core 2 cpu_idle,0.26527074312852233
0.0,7.058299999996962,7.058299999996962,core 3 cpu_idle start,0.05903096272197458
7.058299999996962,7.14525099999446,0.086950999997498,core 3 cpu_idle,0.0007272007763190748
7.14525099999446,7.145287999999709,3.700000524986535e-05,core 3 cpu_frequency,1.5950702263216954e-05
7.145287999999709,7.26883899999666,0.12355099999695085,core 3 cpu_idle,0.0010332990203144987
7.26883899999666,7.268863999997848,2.5000001187436283e-05,core 3 cpu_frequency,1.0777500511903782e-05
7.268863999997848,11.211042999995698,3.94217899999785,core 3 cpu_idle,0.03296978331784201
11.211042999995698,11.237756999995327,0.026713999999628868,core 3 cpu_frequency,0.011516405399840005
11.237756999995327,24.986401999994996,13.74864499999967,core 3 cpu_idle,0.11498459267429721
24.986401999994996,24.986505999993824,0.00010399999882793054,core 3 cpu_frequency,2.8694015676621348e-05
24.986505999993824,39.58840899999632,14.601903000002494,core 3 cpu_idle,0.12212067943604084
39.58840899999632,39.589719999996305,0.0013109999999869615,core 3 cpu_frequency,0.0003617101439964026
39.589719999996305,71.30799999999726,31.71828000000096,core 3 cpu_idle,0.265270759855208
0.0,7.06164099999296,7.06164099999296,core 4 cpu_idle start,0.059058904640881114
7.06164099999296,7.145256999996491,0.08361600000353064,core 4 cpu_idle,0.0006993090374695279
7.145256999996491,7.193694999994477,0.04843799999798648,core 4 cpu_frequency,0.020881621799131975
7.193694999994477,7.268843999998353,0.0751490000038757,core 4 cpu_idle,0.0006284966376924137
7.268843999998353,7.88670799999818,0.6178639999998268,core 4 cpu_frequency,0.26636117039992535
7.88670799999818,11.21104799999739,3.3243399999992107,core 4 cpu_idle,0.027802585695593393
11.21104799999739,11.261835999997857,0.05078800000046613,core 4 cpu_frequency,0.02189470680020095
11.261835999997857,24.986410999998043,13.724575000000186,core 4 cpu_idle,0.11478328708050153
24.986410999998043,24.998138999995717,0.011727999997674488,core 4 cpu_frequency,0.0032358021113583816
24.998138999995717,39.5884189999997,14.590280000003986,core 4 cpu_idle,0.12202347233523332
39.5884189999997,39.70973799999774,0.12131899999803863,core 4 cpu_frequency,0.03347239737545885
