Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,66.244,66.244,screen medium,29.2873136988
0,66.244,66.244,wifi running,0.140669134
0.0,6.972543000003498,6.972543000003498,core 0 cpu_idle start,0.05744803683476881
6.972543000003498,7.326981000005617,0.3544380000021192,core 0 cpu_idle,0.0029202784808574603
7.326981000005617,7.327641000003496,0.0006599999978789128,core 0 cpu_frequency,0.00020181743935140546
7.327641000003496,7.32772400000249,8.299999899463728e-05,core 0 cpu_frequency,3.525009957302246e-05
7.32772400000249,13.920438000001013,6.592713999998523,core 0 cpu_idle,0.05431855733450782
13.920438000001013,13.920587000000523,0.00014899999951012433,core 0 cpu_frequency,4.556181585020385e-05
13.920587000000523,23.3971440000023,9.476557000001776,core 0 cpu_idle,0.07807905890327461
23.3971440000023,23.397256000003836,0.00011200000153621659,core 0 cpu_frequency,4.7566400652431186e-05
23.397256000003836,23.63606800000707,0.23881200000323588,core 0 cpu_idle,0.0019676150541866606
23.63606800000707,23.636111000007077,4.3000000005122274e-05,core 0 cpu_frequency,1.826210000217543e-05
23.636111000007077,28.318324000007124,4.682213000000047,core 0 cpu_idle,0.03857759570534038
28.318324000007124,28.322495000000345,0.004170999993220903,core 0 cpu_frequency,0.0011337111661573872
28.322495000000345,28.45876500000304,0.13627000000269618,core 0 cpu_idle,0.001122753058622214
28.45876500000304,28.458827000002202,6.199999916134402e-05,core 0 cpu_frequency,2.633139964382281e-05
28.458827000002202,28.504426000006788,0.04559900000458583,core 0 cpu_idle,0.00037569836885778345
28.504426000006788,28.504538000001048,0.00011199999426025897,core 0 cpu_frequency,4.756639756233199e-05
28.504538000001048,28.660579000003054,0.1560410000020056,core 0 cpu_idle,0.0012856498863965244
28.660579000003054,28.660702000001038,0.0001229999979841523,core 0 cpu_frequency,3.7611431383586014e-05
28.660702000001038,28.679401000001235,0.018699000000196975,core 0 cpu_idle,0.0001540644268216229
28.679401000001235,28.679660000001604,0.0002590000003692694,core 0 cpu_frequency,0.00010999730015682872
28.679660000001604,28.762236000002304,0.08257600000069942,core 0 cpu_idle,0.0006803585276857625
28.762236000002304,28.762830000006943,0.0005940000046393834,core 0 cpu_frequency,0.0002522718019703461
