Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.316,200.316,screen dark,29.7345865344
0,200.316,200.316,wifi running,0.4223662859999999
28.352,200.316,171.964,audio,29.00688752
28.352,38.556,10.203999999999997,audio,1.7212107199999995
40.5,200.316,159.816,audio,26.95776288
40.5,65.80199999999999,25.301999999999992,audio,4.267941359999998

